red,yellow,green,%_responder,score
29,32,10,0.71,1.99
29,33,10,0.72,2.0100000000000002
29,34,10,0.73,2.0300000000000002
29,35,10,0.74,2.05
29,36,10,0.75,2.07
29,37,10,0.76,2.09
29,38,10,0.77,2.11
29,39,10,0.78,2.13
29,40,10,0.79,2.15
29,41,10,0.8,2.17
29,42,10,0.81,2.19
29,43,10,0.82,2.21
29,44,10,0.83,2.23
29,45,10,0.84,2.25
29,46,10,0.85,2.27
29,47,10,0.86,2.29
29,48,10,0.87,2.31
29,49,10,0.88,2.33
29,50,10,0.89,2.35
29,51,10,0.9,2.37
29,52,10,0.91,2.39
29,53,10,0.92,2.41
29,54,10,0.93,2.43
29,55,10,0.94,2.45
29,56,10,0.95,2.47
29,57,10,0.96,2.49
29,58,10,0.97,2.5100000000000002
29,59,10,0.98,2.5300000000000002
29,60,10,0.99,2.5500000000000003
29,61,10,1.0,2.57
29,0,11,0.4,1.34
29,1,11,0.41,1.36
29,2,11,0.42,1.3800000000000001
29,3,11,0.43,1.4000000000000001
29,4,11,0.44,1.42
29,5,11,0.45,1.44
29,6,11,0.46,1.46
29,7,11,0.47,1.48
29,8,11,0.48,1.5
29,9,11,0.49,1.52
29,10,11,0.5,1.54
29,11,11,0.51,1.56
29,12,11,0.52,1.58
29,13,11,0.53,1.6
29,14,11,0.54,1.62
29,15,11,0.55,1.6400000000000001
29,16,11,0.56,1.6600000000000001
29,17,11,0.57,1.68
29,18,11,0.58,1.7
29,19,11,0.59,1.72
29,20,11,0.6,1.74
29,21,11,0.61,1.76
29,22,11,0.62,1.78
29,23,11,0.63,1.8
29,24,11,0.64,1.82
29,25,11,0.65,1.84
29,26,11,0.66,1.86
29,27,11,0.67,1.8800000000000001
29,28,11,0.68,1.9000000000000001
29,29,11,0.69,1.92
29,30,11,0.7,1.94
29,31,11,0.71,1.96
29,32,11,0.72,1.98
29,33,11,0.73,2.0
29,34,11,0.74,2.02
29,35,11,0.75,2.04
29,36,11,0.76,2.06
29,37,11,0.77,2.08
29,38,11,0.78,2.1
29,39,11,0.79,2.12
29,40,11,0.8,2.14
29,41,11,0.81,2.16
29,42,11,0.82,2.18
29,43,11,0.83,2.2
29,44,11,0.84,2.22
29,45,11,0.85,2.24
29,46,11,0.86,2.2600000000000002
29,47,11,0.87,2.2800000000000002
29,48,11,0.88,2.3000000000000003
29,49,11,0.89,2.32
29,50,11,0.9,2.34
29,51,11,0.91,2.36
29,52,11,0.92,2.38
29,53,11,0.93,2.4
29,54,11,0.94,2.42
29,55,11,0.95,2.44
29,56,11,0.96,2.46
29,57,11,0.97,2.48
29,58,11,0.98,2.5
29,59,11,0.99,2.52
29,60,11,1.0,2.54
29,0,12,0.41,1.33
29,1,12,0.42,1.35
29,2,12,0.43,1.37
29,3,12,0.44,1.3900000000000001
29,4,12,0.45,1.41
29,5,12,0.46,1.43
29,6,12,0.47,1.45
29,7,12,0.48,1.47
29,8,12,0.49,1.49
29,9,12,0.5,1.51
29,10,12,0.51,1.53
29,11,12,0.52,1.55
29,12,12,0.53,1.57
29,13,12,0.54,1.59
29,14,12,0.55,1.61
29,15,12,0.56,1.6300000000000001
29,16,12,0.57,1.6500000000000001
29,17,12,0.58,1.67
29,18,12,0.59,1.69
29,19,12,0.6,1.71
29,20,12,0.61,1.73
29,21,12,0.62,1.75
29,22,12,0.63,1.77
29,23,12,0.64,1.79
29,24,12,0.65,1.81
29,25,12,0.66,1.83
29,26,12,0.67,1.85
29,27,12,0.68,1.87
29,28,12,0.69,1.8900000000000001
29,29,12,0.7,1.9100000000000001
29,30,12,0.71,1.93
29,31,12,0.72,1.95
29,32,12,0.73,1.97
29,33,12,0.74,1.99
29,34,12,0.75,2.0100000000000002
29,35,12,0.76,2.0300000000000002
29,36,12,0.77,2.05
29,37,12,0.78,2.07
29,38,12,0.79,2.09
29,39,12,0.8,2.11
29,40,12,0.81,2.13
29,41,12,0.82,2.15
29,42,12,0.83,2.17
29,43,12,0.84,2.19
29,44,12,0.85,2.21
29,45,12,0.86,2.23
29,46,12,0.87,2.25
29,47,12,0.88,2.27
29,48,12,0.89,2.29
29,49,12,0.9,2.31
29,50,12,0.91,2.33
29,51,12,0.92,2.35
29,52,12,0.93,2.37
29,53,12,0.94,2.39
29,54,12,0.95,2.41
29,55,12,0.96,2.43
29,56,12,0.97,2.45
29,57,12,0.98,2.47
29,58,12,0.99,2.49
29,59,12,1.0,2.5100000000000002
29,0,13,0.42,1.32
29,1,13,0.43,1.34
29,2,13,0.44,1.36
29,3,13,0.45,1.3800000000000001
29,4,13,0.46,1.4000000000000001
29,5,13,0.47,1.42
29,6,13,0.48,1.44
29,7,13,0.49,1.46
29,8,13,0.5,1.48
29,9,13,0.51,1.5
29,10,13,0.52,1.52
29,11,13,0.53,1.54
29,12,13,0.54,1.56
29,13,13,0.55,1.58
29,14,13,0.56,1.6
29,15,13,0.57,1.62
29,16,13,0.58,1.6400000000000001
29,17,13,0.59,1.6600000000000001
29,18,13,0.6,1.68
29,19,13,0.61,1.7
29,20,13,0.62,1.72
29,21,13,0.63,1.74
29,22,13,0.64,1.76
29,23,13,0.65,1.78
29,24,13,0.66,1.8
29,25,13,0.67,1.82
29,26,13,0.68,1.84
29,27,13,0.69,1.86
29,28,13,0.7,1.8800000000000001
29,29,13,0.71,1.9000000000000001
29,30,13,0.72,1.92
29,31,13,0.73,1.94
29,32,13,0.74,1.96
29,33,13,0.75,1.98
29,34,13,0.76,2.0
29,35,13,0.77,2.02
29,36,13,0.78,2.04
29,37,13,0.79,2.06
29,38,13,0.8,2.08
29,39,13,0.81,2.1
29,40,13,0.82,2.12
29,41,13,0.83,2.14
29,42,13,0.84,2.16
29,43,13,0.85,2.18
29,44,13,0.86,2.2
29,45,13,0.87,2.22
29,46,13,0.88,2.24
29,47,13,0.89,2.2600000000000002
29,48,13,0.9,2.2800000000000002
29,49,13,0.91,2.3000000000000003
29,50,13,0.92,2.32
29,51,13,0.93,2.34
29,52,13,0.94,2.36
29,53,13,0.95,2.38
29,54,13,0.96,2.4
29,55,13,0.97,2.42
29,56,13,0.98,2.44
29,57,13,0.99,2.46
29,58,13,1.0,2.48
29,0,14,0.43,1.31
29,1,14,0.44,1.33
29,2,14,0.45,1.35
29,3,14,0.46,1.37
29,4,14,0.47,1.3900000000000001
29,5,14,0.48,1.41
29,6,14,0.49,1.43
29,7,14,0.5,1.45
29,8,14,0.51,1.47
29,9,14,0.52,1.49
29,10,14,0.53,1.51
29,11,14,0.54,1.53
29,12,14,0.55,1.55
29,13,14,0.56,1.57
29,14,14,0.57,1.59
29,15,14,0.58,1.61
29,16,14,0.59,1.6300000000000001
29,17,14,0.6,1.6500000000000001
29,18,14,0.61,1.67
29,19,14,0.62,1.69
29,20,14,0.63,1.71
29,21,14,0.64,1.73
29,22,14,0.65,1.75
29,23,14,0.66,1.77
29,24,14,0.67,1.79
29,25,14,0.68,1.81
29,26,14,0.69,1.83
29,27,14,0.7,1.85
29,28,14,0.71,1.87
29,29,14,0.72,1.8900000000000001
29,30,14,0.73,1.9100000000000001
29,31,14,0.74,1.93
29,32,14,0.75,1.95
29,33,14,0.76,1.97
29,34,14,0.77,1.99
29,35,14,0.78,2.0100000000000002
29,36,14,0.79,2.0300000000000002
29,37,14,0.8,2.05
29,38,14,0.81,2.07
29,39,14,0.82,2.09
29,40,14,0.83,2.11
29,41,14,0.84,2.13
29,42,14,0.85,2.15
29,43,14,0.86,2.17
29,44,14,0.87,2.19
29,45,14,0.88,2.21
29,46,14,0.89,2.23
29,47,14,0.9,2.25
29,48,14,0.91,2.27
29,49,14,0.92,2.29
29,50,14,0.93,2.31
29,51,14,0.94,2.33
29,52,14,0.95,2.35
29,53,14,0.96,2.37
29,54,14,0.97,2.39
29,55,14,0.98,2.41
29,56,14,0.99,2.43
29,57,14,1.0,2.45
29,0,15,0.44,1.3
29,1,15,0.45,1.32
29,2,15,0.46,1.34
29,3,15,0.47,1.36
29,4,15,0.48,1.3800000000000001
29,5,15,0.49,1.4000000000000001
29,6,15,0.5,1.42
29,7,15,0.51,1.44
29,8,15,0.52,1.46
29,9,15,0.53,1.48
29,10,15,0.54,1.5
29,11,15,0.55,1.52
29,12,15,0.56,1.54
29,13,15,0.57,1.56
29,14,15,0.58,1.58
29,15,15,0.59,1.6
29,16,15,0.6,1.62
29,17,15,0.61,1.6400000000000001
29,18,15,0.62,1.6600000000000001
29,19,15,0.63,1.68
29,20,15,0.64,1.7
29,21,15,0.65,1.72
29,22,15,0.66,1.74
29,23,15,0.67,1.76
29,24,15,0.68,1.78
29,25,15,0.69,1.8
29,26,15,0.7,1.82
29,27,15,0.71,1.84
29,28,15,0.72,1.86
29,29,15,0.73,1.8800000000000001
29,30,15,0.74,1.9000000000000001
29,31,15,0.75,1.92
29,32,15,0.76,1.94
29,33,15,0.77,1.96
29,34,15,0.78,1.98
29,35,15,0.79,2.0
29,36,15,0.8,2.02
29,37,15,0.81,2.04
29,38,15,0.82,2.06
29,39,15,0.83,2.08
29,40,15,0.84,2.1
29,41,15,0.85,2.12
29,42,15,0.86,2.14
29,43,15,0.87,2.16
29,44,15,0.88,2.18
29,45,15,0.89,2.2
29,46,15,0.9,2.22
29,47,15,0.91,2.24
29,48,15,0.92,2.2600000000000002
29,49,15,0.93,2.2800000000000002
29,50,15,0.94,2.3000000000000003
29,51,15,0.95,2.32
29,52,15,0.96,2.34
29,53,15,0.97,2.36
29,54,15,0.98,2.38
29,55,15,0.99,2.4
29,56,15,1.0,2.42
29,0,16,0.45,1.29
29,1,16,0.46,1.31
29,2,16,0.47,1.33
29,3,16,0.48,1.35
29,4,16,0.49,1.37
29,5,16,0.5,1.3900000000000001
29,6,16,0.51,1.41
29,7,16,0.52,1.43
29,8,16,0.53,1.45
29,9,16,0.54,1.47
29,10,16,0.55,1.49
29,11,16,0.56,1.51
29,12,16,0.57,1.53
29,13,16,0.58,1.55
29,14,16,0.59,1.57
29,15,16,0.6,1.59
29,16,16,0.61,1.61
29,17,16,0.62,1.6300000000000001
29,18,16,0.63,1.6500000000000001
29,19,16,0.64,1.67
29,20,16,0.65,1.69
29,21,16,0.66,1.71
29,22,16,0.67,1.73
29,23,16,0.68,1.75
29,24,16,0.69,1.77
29,25,16,0.7,1.79
29,26,16,0.71,1.81
29,27,16,0.72,1.83
29,28,16,0.73,1.85
29,29,16,0.74,1.87
29,30,16,0.75,1.8900000000000001
29,31,16,0.76,1.9100000000000001
29,32,16,0.77,1.93
29,33,16,0.78,1.95
29,34,16,0.79,1.97
29,35,16,0.8,1.99
29,36,16,0.81,2.0100000000000002
29,37,16,0.82,2.0300000000000002
29,38,16,0.83,2.05
29,39,16,0.84,2.07
29,40,16,0.85,2.09
29,41,16,0.86,2.11
29,42,16,0.87,2.13
29,43,16,0.88,2.15
29,44,16,0.89,2.17
29,45,16,0.9,2.19
29,46,16,0.91,2.21
29,47,16,0.92,2.23
29,48,16,0.93,2.25
29,49,16,0.94,2.27
29,50,16,0.95,2.29
29,51,16,0.96,2.31
29,52,16,0.97,2.33
29,53,16,0.98,2.35
29,54,16,0.99,2.37
29,55,16,1.0,2.39
29,0,17,0.46,1.28
29,1,17,0.47,1.3
29,2,17,0.48,1.32
29,3,17,0.49,1.34
29,4,17,0.5,1.36
29,5,17,0.51,1.3800000000000001
29,6,17,0.52,1.4000000000000001
29,7,17,0.53,1.42
29,8,17,0.54,1.44
29,9,17,0.55,1.46
29,10,17,0.56,1.48
29,11,17,0.57,1.5
29,12,17,0.58,1.52
29,13,17,0.59,1.54
29,14,17,0.6,1.56
29,15,17,0.61,1.58
29,16,17,0.62,1.6
29,17,17,0.63,1.62
29,18,17,0.64,1.6400000000000001
29,19,17,0.65,1.6600000000000001
29,20,17,0.66,1.68
29,21,17,0.67,1.7
29,22,17,0.68,1.72
29,23,17,0.69,1.74
29,24,17,0.7,1.76
29,25,17,0.71,1.78
29,26,17,0.72,1.8
29,27,17,0.73,1.82
29,28,17,0.74,1.84
29,29,17,0.75,1.86
29,30,17,0.76,1.8800000000000001
29,31,17,0.77,1.9000000000000001
29,32,17,0.78,1.92
29,33,17,0.79,1.94
29,34,17,0.8,1.96
29,35,17,0.81,1.98
29,36,17,0.82,2.0
29,37,17,0.83,2.02
29,38,17,0.84,2.04
29,39,17,0.85,2.06
29,40,17,0.86,2.08
29,41,17,0.87,2.1
29,42,17,0.88,2.12
29,43,17,0.89,2.14
29,44,17,0.9,2.16
29,45,17,0.91,2.18
29,46,17,0.92,2.2
29,47,17,0.93,2.22
29,48,17,0.94,2.24
29,49,17,0.95,2.2600000000000002
29,50,17,0.96,2.2800000000000002
29,51,17,0.97,2.3000000000000003
29,52,17,0.98,2.32
29,53,17,0.99,2.34
29,54,17,1.0,2.36
29,0,18,0.47,1.27
29,1,18,0.48,1.29
29,2,18,0.49,1.31
29,3,18,0.5,1.33
29,4,18,0.51,1.35
29,5,18,0.52,1.37
29,6,18,0.53,1.3900000000000001
29,7,18,0.54,1.41
29,8,18,0.55,1.43
29,9,18,0.56,1.45
29,10,18,0.57,1.47
29,11,18,0.58,1.49
29,12,18,0.59,1.51
29,13,18,0.6,1.53
29,14,18,0.61,1.55
29,15,18,0.62,1.57
29,16,18,0.63,1.59
29,17,18,0.64,1.61
29,18,18,0.65,1.6300000000000001
29,19,18,0.66,1.6500000000000001
29,20,18,0.67,1.67
29,21,18,0.68,1.69
29,22,18,0.69,1.71
29,23,18,0.7,1.73
29,24,18,0.71,1.75
29,25,18,0.72,1.77
29,26,18,0.73,1.79
29,27,18,0.74,1.81
29,28,18,0.75,1.83
29,29,18,0.76,1.85
29,30,18,0.77,1.87
29,31,18,0.78,1.8900000000000001
29,32,18,0.79,1.9100000000000001
29,33,18,0.8,1.93
29,34,18,0.81,1.95
29,35,18,0.82,1.97
29,36,18,0.83,1.99
29,37,18,0.84,2.0100000000000002
29,38,18,0.85,2.0300000000000002
29,39,18,0.86,2.05
29,40,18,0.87,2.07
29,41,18,0.88,2.09
29,42,18,0.89,2.11
29,43,18,0.9,2.13
29,44,18,0.91,2.15
29,45,18,0.92,2.17
29,46,18,0.93,2.19
29,47,18,0.94,2.21
29,48,18,0.95,2.23
29,49,18,0.96,2.25
29,50,18,0.97,2.27
29,51,18,0.98,2.29
29,52,18,0.99,2.31
29,53,18,1.0,2.33
29,0,19,0.48,1.26
29,1,19,0.49,1.28
29,2,19,0.5,1.3
29,3,19,0.51,1.32
29,4,19,0.52,1.34
29,5,19,0.53,1.36
29,6,19,0.54,1.3800000000000001
29,7,19,0.55,1.4000000000000001
29,8,19,0.56,1.42
29,9,19,0.57,1.44
29,10,19,0.58,1.46
29,11,19,0.59,1.48
29,12,19,0.6,1.5
29,13,19,0.61,1.52
29,14,19,0.62,1.54
29,15,19,0.63,1.56
29,16,19,0.64,1.58
29,17,19,0.65,1.6
29,18,19,0.66,1.62
29,19,19,0.67,1.6400000000000001
29,20,19,0.68,1.6600000000000001
29,21,19,0.69,1.68
29,22,19,0.7,1.7
29,23,19,0.71,1.72
29,24,19,0.72,1.74
29,25,19,0.73,1.76
29,26,19,0.74,1.78
29,27,19,0.75,1.8
29,28,19,0.76,1.82
29,29,19,0.77,1.84
29,30,19,0.78,1.86
29,31,19,0.79,1.8800000000000001
29,32,19,0.8,1.9000000000000001
29,33,19,0.81,1.92
29,34,19,0.82,1.94
29,35,19,0.83,1.96
29,36,19,0.84,1.98
29,37,19,0.85,2.0
29,38,19,0.86,2.02
29,39,19,0.87,2.04
29,40,19,0.88,2.06
29,41,19,0.89,2.08
29,42,19,0.9,2.1
29,43,19,0.91,2.12
29,44,19,0.92,2.14
29,45,19,0.93,2.16
29,46,19,0.94,2.18
29,47,19,0.95,2.2
29,48,19,0.96,2.22
29,49,19,0.97,2.24
29,50,19,0.98,2.2600000000000002
29,51,19,0.99,2.2800000000000002
29,52,19,1.0,2.3000000000000003
29,0,20,0.49,1.25
29,1,20,0.5,1.27
29,2,20,0.51,1.29
29,3,20,0.52,1.31
29,4,20,0.53,1.33
29,5,20,0.54,1.35
29,6,20,0.55,1.37
29,7,20,0.56,1.3900000000000001
29,8,20,0.57,1.41
29,9,20,0.58,1.43
29,10,20,0.59,1.45
29,11,20,0.6,1.47
29,12,20,0.61,1.49
29,13,20,0.62,1.51
29,14,20,0.63,1.53
29,15,20,0.64,1.55
29,16,20,0.65,1.57
29,17,20,0.66,1.59
29,18,20,0.67,1.61
29,19,20,0.68,1.6300000000000001
29,20,20,0.69,1.6500000000000001
29,21,20,0.7,1.67
29,22,20,0.71,1.69
29,23,20,0.72,1.71
29,24,20,0.73,1.73
29,25,20,0.74,1.75
29,26,20,0.75,1.77
29,27,20,0.76,1.79
29,28,20,0.77,1.81
29,29,20,0.78,1.83
29,30,20,0.79,1.85
29,31,20,0.8,1.87
29,32,20,0.81,1.8900000000000001
29,33,20,0.82,1.9100000000000001
29,34,20,0.83,1.93
29,35,20,0.84,1.95
29,36,20,0.85,1.97
29,37,20,0.86,1.99
29,38,20,0.87,2.0100000000000002
29,39,20,0.88,2.0300000000000002
29,40,20,0.89,2.05
29,41,20,0.9,2.07
29,42,20,0.91,2.09
29,43,20,0.92,2.11
29,44,20,0.93,2.13
29,45,20,0.94,2.15
29,46,20,0.95,2.17
29,47,20,0.96,2.19
29,48,20,0.97,2.21
29,49,20,0.98,2.23
29,50,20,0.99,2.25
29,51,20,1.0,2.27
29,0,21,0.5,1.24
29,1,21,0.51,1.26
29,2,21,0.52,1.28
29,3,21,0.53,1.3
29,4,21,0.54,1.32
29,5,21,0.55,1.34
29,6,21,0.56,1.36
29,7,21,0.57,1.3800000000000001
29,8,21,0.58,1.4000000000000001
29,9,21,0.59,1.42
29,10,21,0.6,1.44
29,11,21,0.61,1.46
29,12,21,0.62,1.48
29,13,21,0.63,1.5
29,14,21,0.64,1.52
29,15,21,0.65,1.54
29,16,21,0.66,1.56
29,17,21,0.67,1.58
29,18,21,0.68,1.6
29,19,21,0.69,1.62
29,20,21,0.7,1.6400000000000001
29,21,21,0.71,1.6600000000000001
29,22,21,0.72,1.68
29,23,21,0.73,1.7
29,24,21,0.74,1.72
29,25,21,0.75,1.74
29,26,21,0.76,1.76
29,27,21,0.77,1.78
29,28,21,0.78,1.8
29,29,21,0.79,1.82
29,30,21,0.8,1.84
29,31,21,0.81,1.86
29,32,21,0.82,1.8800000000000001
29,33,21,0.83,1.9000000000000001
29,34,21,0.84,1.92
29,35,21,0.85,1.94
29,36,21,0.86,1.96
29,37,21,0.87,1.98
29,38,21,0.88,2.0
29,39,21,0.89,2.02
29,40,21,0.9,2.04
29,41,21,0.91,2.06
29,42,21,0.92,2.08
29,43,21,0.93,2.1
29,44,21,0.94,2.12
29,45,21,0.95,2.14
29,46,21,0.96,2.16
29,47,21,0.97,2.18
29,48,21,0.98,2.2
29,49,21,0.99,2.22
29,50,21,1.0,2.24
29,0,22,0.51,1.23
29,1,22,0.52,1.25
29,2,22,0.53,1.27
29,3,22,0.54,1.29
29,4,22,0.55,1.31
29,5,22,0.56,1.33
29,6,22,0.57,1.35
29,7,22,0.58,1.37
29,8,22,0.59,1.3900000000000001
29,9,22,0.6,1.41
29,10,22,0.61,1.43
29,11,22,0.62,1.45
29,12,22,0.63,1.47
29,13,22,0.64,1.49
29,14,22,0.65,1.51
29,15,22,0.66,1.53
29,16,22,0.67,1.55
29,17,22,0.68,1.57
29,18,22,0.69,1.59
29,19,22,0.7,1.61
29,20,22,0.71,1.6300000000000001
29,21,22,0.72,1.6500000000000001
29,22,22,0.73,1.67
29,23,22,0.74,1.69
29,24,22,0.75,1.71
29,25,22,0.76,1.73
29,26,22,0.77,1.75
29,27,22,0.78,1.77
29,28,22,0.79,1.79
29,29,22,0.8,1.81
29,30,22,0.81,1.83
29,31,22,0.82,1.85
29,32,22,0.83,1.87
29,33,22,0.84,1.8900000000000001
29,34,22,0.85,1.9100000000000001
29,35,22,0.86,1.93
29,36,22,0.87,1.95
29,37,22,0.88,1.97
29,38,22,0.89,1.99
29,39,22,0.9,2.0100000000000002
29,40,22,0.91,2.0300000000000002
29,41,22,0.92,2.05
29,42,22,0.93,2.07
29,43,22,0.94,2.09
29,44,22,0.95,2.11
29,45,22,0.96,2.13
29,46,22,0.97,2.15
29,47,22,0.98,2.17
29,48,22,0.99,2.19
29,49,22,1.0,2.21
29,0,23,0.52,1.22
29,1,23,0.53,1.24
29,2,23,0.54,1.26
29,3,23,0.55,1.28
29,4,23,0.56,1.3
29,5,23,0.57,1.32
29,6,23,0.58,1.34
29,7,23,0.59,1.36
29,8,23,0.6,1.3800000000000001
29,9,23,0.61,1.4000000000000001
29,10,23,0.62,1.42
29,11,23,0.63,1.44
29,12,23,0.64,1.46
29,13,23,0.65,1.48
29,14,23,0.66,1.5
29,15,23,0.67,1.52
29,16,23,0.68,1.54
29,17,23,0.69,1.56
29,18,23,0.7,1.58
29,19,23,0.71,1.6
29,20,23,0.72,1.62
29,21,23,0.73,1.6400000000000001
29,22,23,0.74,1.6600000000000001
29,23,23,0.75,1.68
29,24,23,0.76,1.7
29,25,23,0.77,1.72
29,26,23,0.78,1.74
29,27,23,0.79,1.76
29,28,23,0.8,1.78
29,29,23,0.81,1.8
29,30,23,0.82,1.82
29,31,23,0.83,1.84
29,32,23,0.84,1.86
29,33,23,0.85,1.8800000000000001
29,34,23,0.86,1.9000000000000001
29,35,23,0.87,1.92
29,36,23,0.88,1.94
29,37,23,0.89,1.96
29,38,23,0.9,1.98
29,39,23,0.91,2.0
29,40,23,0.92,2.02
29,41,23,0.93,2.04
29,42,23,0.94,2.06
29,43,23,0.95,2.08
29,44,23,0.96,2.1
29,45,23,0.97,2.12
29,46,23,0.98,2.14
29,47,23,0.99,2.16
29,48,23,1.0,2.18
29,0,24,0.53,1.21
29,1,24,0.54,1.23
29,2,24,0.55,1.25
29,3,24,0.56,1.27
29,4,24,0.57,1.29
29,5,24,0.58,1.31
29,6,24,0.59,1.33
29,7,24,0.6,1.35
29,8,24,0.61,1.37
29,9,24,0.62,1.3900000000000001
29,10,24,0.63,1.41
29,11,24,0.64,1.43
29,12,24,0.65,1.45
29,13,24,0.66,1.47
29,14,24,0.67,1.49
29,15,24,0.68,1.51
29,16,24,0.69,1.53
29,17,24,0.7,1.55
29,18,24,0.71,1.57
29,19,24,0.72,1.59
29,20,24,0.73,1.61
29,21,24,0.74,1.6300000000000001
29,22,24,0.75,1.6500000000000001
29,23,24,0.76,1.67
29,24,24,0.77,1.69
29,25,24,0.78,1.71
29,26,24,0.79,1.73
29,27,24,0.8,1.75
29,28,24,0.81,1.77
29,29,24,0.82,1.79
29,30,24,0.83,1.81
29,31,24,0.84,1.83
29,32,24,0.85,1.85
29,33,24,0.86,1.87
29,34,24,0.87,1.8900000000000001
29,35,24,0.88,1.9100000000000001
29,36,24,0.89,1.93
29,37,24,0.9,1.95
29,38,24,0.91,1.97
29,39,24,0.92,1.99
29,40,24,0.93,2.0100000000000002
29,41,24,0.94,2.0300000000000002
29,42,24,0.95,2.05
29,43,24,0.96,2.07
29,44,24,0.97,2.09
29,45,24,0.98,2.11
29,46,24,0.99,2.13
29,47,24,1.0,2.15
29,0,25,0.54,1.2
29,1,25,0.55,1.22
29,2,25,0.56,1.24
29,3,25,0.57,1.26
29,4,25,0.58,1.28
29,5,25,0.59,1.3
29,6,25,0.6,1.32
29,7,25,0.61,1.34
29,8,25,0.62,1.36
29,9,25,0.63,1.3800000000000001
29,10,25,0.64,1.4000000000000001
29,11,25,0.65,1.42
29,12,25,0.66,1.44
29,13,25,0.67,1.46
29,14,25,0.68,1.48
29,15,25,0.69,1.5
29,16,25,0.7,1.52
29,17,25,0.71,1.54
29,18,25,0.72,1.56
29,19,25,0.73,1.58
29,20,25,0.74,1.6
29,21,25,0.75,1.62
29,22,25,0.76,1.6400000000000001
29,23,25,0.77,1.6600000000000001
29,24,25,0.78,1.68
29,25,25,0.79,1.7
29,26,25,0.8,1.72
29,27,25,0.81,1.74
29,28,25,0.82,1.76
29,29,25,0.83,1.78
29,30,25,0.84,1.8
29,31,25,0.85,1.82
29,32,25,0.86,1.84
29,33,25,0.87,1.86
29,34,25,0.88,1.8800000000000001
29,35,25,0.89,1.9000000000000001
29,36,25,0.9,1.92
29,37,25,0.91,1.94
29,38,25,0.92,1.96
29,39,25,0.93,1.98
29,40,25,0.94,2.0
29,41,25,0.95,2.02
29,42,25,0.96,2.04
29,43,25,0.97,2.06
29,44,25,0.98,2.08
29,45,25,0.99,2.1
29,46,25,1.0,2.12
29,0,26,0.55,1.19
29,1,26,0.56,1.21
29,2,26,0.57,1.23
29,3,26,0.58,1.25
29,4,26,0.59,1.27
29,5,26,0.6,1.29
29,6,26,0.61,1.31
29,7,26,0.62,1.33
29,8,26,0.63,1.35
29,9,26,0.64,1.37
29,10,26,0.65,1.3900000000000001
29,11,26,0.66,1.41
29,12,26,0.67,1.43
29,13,26,0.68,1.45
29,14,26,0.69,1.47
29,15,26,0.7,1.49
29,16,26,0.71,1.51
29,17,26,0.72,1.53
29,18,26,0.73,1.55
29,19,26,0.74,1.57
29,20,26,0.75,1.59
29,21,26,0.76,1.61
29,22,26,0.77,1.6300000000000001
29,23,26,0.78,1.6500000000000001
29,24,26,0.79,1.67
29,25,26,0.8,1.69
29,26,26,0.81,1.71
29,27,26,0.82,1.73
29,28,26,0.83,1.75
29,29,26,0.84,1.77
29,30,26,0.85,1.79
29,31,26,0.86,1.81
29,32,26,0.87,1.83
29,33,26,0.88,1.85
29,34,26,0.89,1.87
29,35,26,0.9,1.8900000000000001
29,36,26,0.91,1.9100000000000001
29,37,26,0.92,1.93
29,38,26,0.93,1.95
29,39,26,0.94,1.97
29,40,26,0.95,1.99
29,41,26,0.96,2.0100000000000002
29,42,26,0.97,2.0300000000000002
29,43,26,0.98,2.05
29,44,26,0.99,2.07
29,45,26,1.0,2.09
29,0,27,0.56,1.18
29,1,27,0.57,1.2
29,2,27,0.58,1.22
29,3,27,0.59,1.24
29,4,27,0.6,1.26
29,5,27,0.61,1.28
29,6,27,0.62,1.3
29,7,27,0.63,1.32
29,8,27,0.64,1.34
29,9,27,0.65,1.36
29,10,27,0.66,1.3800000000000001
29,11,27,0.67,1.4000000000000001
29,12,27,0.68,1.42
29,13,27,0.69,1.44
29,14,27,0.7,1.46
29,15,27,0.71,1.48
29,16,27,0.72,1.5
29,17,27,0.73,1.52
29,18,27,0.74,1.54
29,19,27,0.75,1.56
29,20,27,0.76,1.58
29,21,27,0.77,1.6
29,22,27,0.78,1.62
29,23,27,0.79,1.6400000000000001
29,24,27,0.8,1.6600000000000001
29,25,27,0.81,1.68
29,26,27,0.82,1.7
29,27,27,0.83,1.72
29,28,27,0.84,1.74
29,29,27,0.85,1.76
29,30,27,0.86,1.78
29,31,27,0.87,1.8
29,32,27,0.88,1.82
29,33,27,0.89,1.84
29,34,27,0.9,1.86
29,35,27,0.91,1.8800000000000001
29,36,27,0.92,1.9000000000000001
29,37,27,0.93,1.92
29,38,27,0.94,1.94
29,39,27,0.95,1.96
29,40,27,0.96,1.98
29,41,27,0.97,2.0
29,42,27,0.98,2.02
29,43,27,0.99,2.04
29,44,27,1.0,2.06
29,0,28,0.57,1.17
29,1,28,0.58,1.19
29,2,28,0.59,1.21
29,3,28,0.6,1.23
29,4,28,0.61,1.25
29,5,28,0.62,1.27
29,6,28,0.63,1.29
29,7,28,0.64,1.31
29,8,28,0.65,1.33
29,9,28,0.66,1.35
29,10,28,0.67,1.37
29,11,28,0.68,1.3900000000000001
29,12,28,0.69,1.41
29,13,28,0.7,1.43
29,14,28,0.71,1.45
29,15,28,0.72,1.47
29,16,28,0.73,1.49
29,17,28,0.74,1.51
29,18,28,0.75,1.53
29,19,28,0.76,1.55
